Date,p_AAN ,p_IBN ,p_MSFT ,p_SBUX ,p_WMT 
7/15/2002,6.2222,1.306,25.9,5.5425,53.44
7/16/2002,6.4237,1.318,25.625,5.305,49.88
7/17/2002,6.8,1.314,26,5.35,48.25
7/18/2002,6.5244,1.31,25.555,5.24,47.41
7/19/2002,6.0741,1.32,24.78,5.025,46.5
7/22/2002,5.5852,1.3,23.155,4.905,44.6
7/23/2002,5.5496,1.308,21.505,4.7175,45.1
7/24/2002,5.6444,1.388,23.115,5.27,47.94
7/25/2002,5.7363,1.2,21.415,5.0025,47
7/26/2002,5.8963,1.2,22.675,4.875,48.18
7/29/2002,6.24,1.26,24.125,5.0775,49.53
7/30/2002,6.4711,1.26,24.05,4.93,49.12
7/31/2002,6.3852,1.21,23.99,4.9075,49.18
8/1/2002,6.4593,1.28,22.875,4.71,47.4
8/2/2002,6.3111,1.164,22.205,4.7025,46.1
8/5/2002,5.923,1.108,21.995,4.6575,45.6
8/6/2002,6.3733,1.176,22.835,4.7725,47.28
8/7/2002,6.5215,1.14,23.545,4.82,48.38
8/8/2002,6.1481,1.1,24.455,4.8475,49.19
8/9/2002,6.0444,1.112,24.06,4.8725,49.2
8/12/2002,5.9852,1.158,24.235,4.9303,48.41
8/13/2002,5.9141,1.174,23.525,4.735,48.71
8/14/2002,6.237,1.176,24.855,5.12,52.62
8/15/2002,6.5067,1.16,24.885,5.32,54.71
8/16/2002,6.7407,1.2,25,5.205,53.79
8/19/2002,6.7407,1.158,26,5.4525,54.69
8/20/2002,6.7733,1.178,25.52,5.2625,53.78
8/21/2002,6.9481,1.174,26.14,5.2175,54.09
8/22/2002,6.7111,1.206,26.615,5.2825,54.25
8/23/2002,6.6904,1.236,26.11,5.2575,53.19
8/26/2002,6.6074,1.27,26.05,5.2475,53.4
8/27/2002,6.2341,1.298,25.42,5.08,53.12
8/28/2002,6.2252,1.292,24.69,4.965,53.4
8/29/2002,6.237,1.36,25.29,5.1125,53.2
8/30/2002,6.1807,1.326,24.54,5.025,53.48
9/3/2002,6.1511,1.25,23.51,4.995,51.87
9/4/2002,6.5126,1.25,24.105,5.175,52.34
9/5/2002,6.5333,1.2,22.955,5.0575,50.94
9/6/2002,6.8593,1.236,23.91,5.22,52.78
9/9/2002,6.8,1.296,24.35,5.225,53.28
9/10/2002,6.8267,1.304,24.895,5.2625,54.78
9/11/2002,6.8059,1.306,24.29,5.1225,54.2
9/12/2002,6.637,1.294,23.575,5.055,53.12
9/13/2002,6.6667,1.25,23.955,5.14,54.4
9/16/2002,6.7259,1.258,23.89,5.1425,54.75
9/17/2002,6.6222,1.284,23.645,5.0275,54.26
9/18/2002,6.6667,1.246,23.875,5.085,54.38
9/19/2002,6.5807,1.178,23.6,5.0945,53.7
9/20/2002,6.6519,1.15,23.73,5.195,54.7
9/23/2002,6.6667,1.144,22.615,5.0725,52.6
9/24/2002,6.6015,1.138,22.84,4.995,51.49
9/25/2002,6.8237,1.138,23.255,5.17,52.04
9/26/2002,6.7556,1.18,23.1,5.2955,53.71
9/27/2002,6.8059,1.186,22.625,5.25,51.24
9/30/2002,6.8148,1.198,21.87,5.16,49.24
10/1/2002,6.8148,1.192,23.115,5.37,51.71
10/2/2002,6.8296,1.218,22.805,5.2275,51.32
10/3/2002,6.7852,1.23,22.355,5.275,51.1
10/4/2002,6.6785,1.236,21.885,5.307,51.75
10/7/2002,6.397,1.214,22.025,5.2775,50.35
10/8/2002,6.5156,1.164,22.495,5.435,52.6
10/9/2002,6.317,1.158,21.995,5.3825,50.74
10/10/2002,6.2281,1.156,23.19,5.5498,51.64
10/11/2002,6.2519,1.16,24.435,5.6625,53.83
10/14/2002,6.32,1.16,24.645,5.7725,54.15
10/15/2002,6.6519,1.188,26.145,5.885,56.29
10/16/2002,6.6667,1.196,25.205,5.8525,56.76
10/17/2002,6.7881,1.19,25.3855,5.43,55.33
10/18/2002,6.8444,1.17,26.575,5.5848,56.28
10/21/2002,6.8563,1.174,26.255,5.7775,56.4
10/22/2002,6.8326,1.13,25.835,5.6475,56.1
10/23/2002,6.7852,1.146,26.6,5.78,57.23
10/24/2002,6.7348,1.148,25.615,5.6125,56.47
10/25/2002,6.8296,1.176,26.34,5.9825,57.33
10/28/2002,6.5719,1.224,25.975,5.7975,56.07
10/29/2002,6.7407,1.176,26.035,5.875,56.47
10/30/2002,6.797,1.198,26.555,5.945,53.8
10/31/2002,6.3852,1.23,26.735,5.96,53.55
11/1/2002,6.2163,1.2,26.5,5.965,54.55
11/4/2002,6.0889,1.19,28.05,5.715,53.45
11/5/2002,5.9674,1.122,28.34,5.835,54.42
11/6/2002,6.2074,1.13,28.515,5.7925,54.34
11/7/2002,6.1185,1.08,28.005,5.735,54
11/8/2002,6.1126,1.106,27.55,5.6425,54.03
11/11/2002,6.0741,1.07,26.93,5.4425,53
11/12/2002,6.1037,0.968,27.255,5.46,53.85
11/13/2002,6.163,0.972,27.68,5.4725,54.98
11/14/2002,6.1926,1.03,28.495,5.63,55.57
11/15/2002,6.1926,1.038,28.345,5.5,55.49
11/18/2002,6.2222,1.036,27.925,5.3775,53.68
11/19/2002,6.0741,1.024,27.415,5.345,52.92
11/20/2002,6.1896,1.05,28.31,5.475,54.4
11/21/2002,6.2578,1.058,28.92,5.3825,53.95
11/22/2002,6.5037,1.208,29.11,5.4525,53.76
11/25/2002,6.6133,1.208,29.115,5.5025,53.82
11/26/2002,6.4948,1.216,28.45,5.4675,53.24
11/27/2002,6.6963,1.196,29.04,5.61,54.84
11/29/2002,6.5778,1.2,28.84,5.435,53.9
12/2/2002,6.5926,1.18,28.845,5.395,54.38
12/3/2002,6.4148,1.166,28.355,5.245,53.93
12/4/2002,6.4504,1.13,28.27,5.2875,54.44
12/5/2002,6.2519,1.18,27.67,5.1375,53.02
12/6/2002,6.2222,1.158,27.735,5.3125,53.04
12/9/2002,6.1481,1.162,26.765,5.155,51.85
12/10/2002,6.3259,1.18,27.005,5.1475,52.49
12/11/2002,6.2993,1.24,27.33,5.09,52
12/12/2002,6.3407,1.332,27.085,5.1775,51.38
12/13/2002,6.2667,1.4,26.25,5.09,50.54
12/16/2002,6.563,1.33,27.24,5.325,51.94
12/17/2002,6.4385,1.34,27.18,5.28,50.94
12/18/2002,6.4296,1.306,26.765,5.3375,50.38
12/19/2002,6.5126,1.308,26.555,5.2025,50.16
12/20/2002,6.4919,1.34,26.52,5.185,50.79
12/23/2002,6.5007,1.304,27,5.23,49.59
12/24/2002,6.4415,1.3,26.9105,5.175,49.7
12/26/2002,6.5452,1.29,26.695,5.2,49.76
12/27/2002,6.4178,1.312,26.485,5.135,49.16
12/30/2002,6.4,1.3,26.375,5.155,50.64
12/31/2002,6.483,1.3,25.85,5.095,50.51
1/2/2003,6.5333,1.284,26.86,5.3,51.6
1/3/2003,6.3793,1.242,26.895,5.28,50
1/6/2003,6.4267,1.294,27.385,5.3675,50.19
1/7/2003,6.3556,1.256,27.9,5.31,50.46
1/8/2003,6.237,1.22,27.12,5.1975,49.99
1/9/2003,6.3259,1.246,27.905,5.2,51.92
1/10/2003,6.2844,1.3,27.96,5.2225,51.62
1/13/2003,6.1748,1.32,28.195,5.1625,51.28
1/14/2003,5.9763,1.304,28.485,5.0675,51.41
1/15/2003,5.9674,1.34,28.135,5.0875,50.59
1/16/2003,6.0652,1.362,27.675,5.0625,50.3
1/17/2003,6.0089,1.362,25.73,5.0225,49.97
1/21/2003,5.9763,1.422,25.665,4.95,49.01
1/22/2003,5.9407,1.392,25.5,5.0125,48.07
1/23/2003,5.923,1.374,26.14,5.005,48.57
1/24/2003,5.7926,1.35,24.925,5.7375,47.3
1/27/2003,5.8548,1.34,24.585,5.655,47.1
1/28/2003,5.8222,1.36,24.41,5.6725,48.18
1/29/2003,5.8222,1.394,24.955,5.7075,48.1
1/30/2003,5.7333,1.374,24.12,5.6225,47.57
1/31/2003,5.7659,1.398,23.73,5.68,47.8
2/3/2003,5.7896,1.378,24.28,5.655,48.07
2/4/2003,5.8104,1.354,23.66,5.5875,47.15
2/5/2003,5.6859,1.36,23.48,5.5475,46.74
2/6/2003,5.7185,1.36,23.71,5.525,46.79
2/7/2003,5.3333,1.338,23.29,5.495,46.79
2/10/2003,5.4104,1.338,23.69,5.5375,47.02
2/11/2003,5.363,1.372,23.22,5.53,47.25
2/12/2003,5.3333,1.36,23.22,5.5275,47.85
2/13/2003,5.3481,1.382,23.495,5.4875,47.64
2/14/2003,5.2474,1.396,24.15,5.63,49.15
2/18/2003,5.2741,1.406,24.96,5.7275,49.08
2/19/2003,5.2,1.414,24.53,5.7075,48.77
2/20/2003,5.12,1.42,24.15,5.6475,48.08
2/21/2003,5.1111,1.426,24.61,5.83,48.9
2/24/2003,5.1763,1.426,24.07,5.6275,47.64
2/25/2003,5.1052,1.38,24.19,5.705,48.43
2/26/2003,5.0815,1.384,23.6,5.55,47.83
2/27/2003,5.1941,1.394,23.58,5.7725,48.16
2/28/2003,5.2593,1.422,23.7,5.8625,48.06
3/3/2003,5.2207,1.426,23.54,5.805,47.79
3/4/2003,5.2681,1.424,23.07,5.8425,46.9
3/5/2003,5.3156,1.376,23.44,5.85,47.88
3/6/2003,5.2889,1.332,23.27,5.845,47.4
3/7/2003,5.4815,1.324,23.56,5.725,48.12
3/10/2003,5.3185,1.294,22.95,5.6178,47.13
3/11/2003,5.3689,1.298,22.79,5.6075,46.8
3/12/2003,5.3185,1.3,23.39,5.625,47.5
3/13/2003,5.363,1.334,24.67,6.015,49.55
3/14/2003,5.4844,1.334,24.86,6.065,49.36
3/17/2003,5.5674,1.308,25.93,6.3575,51.97
3/18/2003,5.7185,1.27,26.04,6.2675,52.25
3/19/2003,5.837,1.296,26.32,6.2475,53.05
3/20/2003,5.8726,1.346,26.25,6.3125,53.11
3/21/2003,6.0296,1.348,26.57,6.5875,54.67
3/24/2003,6.0296,1.28,25.29,6.3225,52.52
3/25/2003,6.1185,1.284,25.49,6.5,53.47
3/26/2003,6.1333,1.26,25.25,6.57,53.33
3/27/2003,6.0474,1.252,25.04,6.57,53.54
3/28/2003,5.9911,1.292,24.67,6.47,53.13
3/31/2003,6.0385,1.26,24.21,6.44,52.03
4/1/2003,6.1926,1.23,24.35,6.3325,52.42
4/2/2003,6.2222,1.258,25.72,6.565,54.07
4/3/2003,6.2785,1.272,25.73,6.4525,54.05
4/4/2003,6.1778,1.336,25.09,6.3,54.6
4/7/2003,6.5333,1.32,25.171,6.38,54.32
4/8/2003,6.48,1.266,25.58,6.4425,54.56
4/9/2003,6.5067,1.246,24.57,6.355,53.7
4/10/2003,6.6519,1.216,24.59,6.4325,54.58
4/11/2003,6.5037,1.176,24.2,6.3825,52.98
4/14/2003,6.5037,1.152,24.75,6.52,54.17
4/15/2003,6.6519,1.19,24.61,6.685,55.29
4/16/2003,6.3852,1.204,24.91,6.4325,54.54
4/17/2003,6.5126,1.2,25.5,6.4625,55.41
4/21/2003,6.5037,1.198,25.21,6.3,54.98
4/22/2003,6.6341,1.2,25.74,6.28,55.99
4/23/2003,6.5985,1.188,25.72,6.145,55.98
4/24/2003,6.5778,1.196,25.49,6.3075,55.11
4/25/2003,6.5185,1.17,25.21,5.8675,55
4/28/2003,6.7052,1.146,25.74,6.0075,56.09
4/29/2003,6.637,1.146,25.809,5.98,56.58
4/30/2003,6.6222,1.054,25.56,5.8775,56.32
5/1/2003,6.6193,1.084,25.71,6,55.94
5/2/2003,6.6074,1.138,26.13,5.945,56.15
5/5/2003,6.5778,1.152,25.86,5.8825,55.58
5/6/2003,6.6044,1.156,26.38,5.99,55.91
5/7/2003,6.4741,1.15,25.99,5.9,55.08
5/8/2003,6.5304,1.174,25.75,5.75,55.01
5/9/2003,6.8296,1.198,26.35,5.8075,55.8
5/12/2003,7.4015,1.214,26.21,5.8475,56.7
5/13/2003,7.1822,1.18,25.99,5.785,55.49
5/14/2003,7.1348,1.164,25.63,5.775,53.9
5/15/2003,7.0222,1.196,25.79,5.9625,53.76
5/16/2003,6.8148,1.298,25.57,5.8765,52.92
5/19/2003,6.5185,1.26,24.8,5.725,52.47
5/20/2003,6.5926,1.25,24.63,5.7675,52.81
5/21/2003,6.48,1.282,24.03,5.76,52.59
5/22/2003,6.483,1.24,24.16,5.8828,52.9
5/23/2003,6.4889,1.268,24.22,5.8575,52
5/27/2003,6.6044,1.284,24.79,5.925,52.5
5/28/2003,6.6844,1.3,24.41,5.9075,53.35
5/29/2003,6.9185,1.31,24.4,5.9,52.81
5/30/2003,7.1081,1.348,24.61,6.1675,52.61
6/2/2003,7.1822,1.37,24.639,6.1225,52.46
6/3/2003,7.2593,1.372,24.88,6.105,52.85
6/4/2003,7.4963,1.42,24.87,6.0925,53.86
6/5/2003,7.5259,1.398,24.09,6.16,54.62
6/6/2003,7.4963,1.412,23.67,6.12,53.82
6/9/2003,7.2,1.408,23.75,6.0825,53.79
6/10/2003,7.4044,1.394,24.68,6.1,54.76
6/11/2003,7.3481,1.38,24.88,6.085,55.39
6/12/2003,7.3778,1.42,24.99,6.04,55.03
6/13/2003,7.437,1.4,24.65,5.995,54.08
6/16/2003,7.8074,1.416,25.39,6.19,55.25
6/17/2003,7.5704,1.404,25.959,6.1125,55.06
6/18/2003,7.6681,1.4,26.07,6.04,55.24
6/19/2003,7.2889,1.414,26.07,6.0425,54.49
6/20/2003,7.4815,1.408,26.33,6.005,54.26
6/23/2003,7.1644,1.39,25.78,6.02,53.74
6/24/2003,7.5585,1.4,25.7,6.0125,54.68
6/25/2003,7.6296,1.392,25.26,6.0225,54.18
6/26/2003,7.7215,1.4,25.75,6.1125,54.39
6/27/2003,7.763,1.424,25.63,6.1375,53.8
6/30/2003,7.6444,1.454,25.64,6.1375,53.67
7/1/2003,7.7689,1.446,26.15,6.3325,54.35
7/2/2003,7.8963,1.46,26.88,6.7425,55.73
7/3/2003,8.0356,1.55,26.5,6.6675,54.96
7/7/2003,8.157,1.522,27.42,6.82,56.55
7/8/2003,8.3852,1.538,27.7,6.83,56.7
7/9/2003,8.2815,1.55,27.47,6.7825,55.76
7/10/2003,8.2222,1.516,26.91,6.6675,55.63
7/11/2003,8.3556,1.514,27.309,6.7125,56.53
7/14/2003,8.3348,1.73,27.4,6.7075,56.65
7/15/2003,8.4356,1.656,27.27,6.62,57.32
7/16/2003,8.5096,1.646,27.52,6.73,56.65
7/17/2003,8.1244,1.63,26.69,6.5825,55.8
7/18/2003,8.2548,1.66,26.89,6.66,57
7/21/2003,8.0711,1.574,26.04,6.675,55.96
7/22/2003,8.1481,1.6,26.38,6.7225,56.9
7/23/2003,8.2756,1.588,26.45,6.71,56.5
7/24/2003,8.4148,1.594,26,6.5975,55.63
7/25/2003,8.4593,1.59,26.89,6.675,56.19
7/28/2003,8.4296,1.64,26.61,6.6525,56.16
7/29/2003,8.3467,1.64,26.47,6.595,55.49
7/30/2003,8.5333,1.676,26.23,6.7175,55.9
7/31/2003,8.4593,1.67,26.41,6.8325,55.91
8/1/2003,8.1926,1.67,26.17,6.7775,55.27
8/4/2003,8.2963,1.558,26.18,6.7375,55.83
8/5/2003,8.4415,1.548,25.66,6.575,55.3
8/6/2003,8.3467,1.54,25.65,6.5325,55.74
8/7/2003,8.48,1.56,25.71,6.53,57
8/8/2003,8.5215,1.56,25.58,6.545,57.77
8/11/2003,8.8,1.56,25.61,6.6025,57.7
8/12/2003,8.9215,1.6,25.73,6.6625,58.8
8/13/2003,9.1259,1.62,25.6,6.6275,58.07
8/14/2003,9.2089,1.6,25.63,6.7375,57.93
8/15/2003,9.2533,1.62,25.54,6.7225,58.1
8/18/2003,8.9911,1.602,25.7,6.8075,58.92
8/19/2003,9.0444,1.592,26.62,6.7575,58.88
8/20/2003,8.9556,1.632,26.45,6.7825,58.78
8/21/2003,9.1111,1.77,26.24,6.7825,59.19
8/22/2003,8.8489,1.792,26.22,6.7,58.4
8/25/2003,8.7111,1.75,26.5,6.795,59.1
8/26/2003,8.88,1.86,26.57,6.775,59.1
8/27/2003,9.0444,1.98,26.42,6.78,59.11
8/28/2003,9.3111,1.958,26.51,6.91,59.3
8/29/2003,9.3244,1.938,26.52,7.0975,59.17
9/2/2003,9.5822,1.908,27.26,7.1875,59.92
9/3/2003,9.8622,1.884,28.3,7.24,59.98
9/4/2003,9.6356,1.85,28.43,7.2975,60.08
9/5/2003,9.7156,1.86,28.38,7.2025,58.89
9/8/2003,9.8489,1.896,28.84,7.2475,58.59
9/9/2003,9.7733,1.896,28.37,7.22,57.06
9/10/2003,9.7733,1.844,27.55,7.13,56.85
9/11/2003,9.9022,1.876,27.84,7.2625,57.5
9/12/2003,10.1778,1.868,28.34,7.29,57.48
9/15/2003,10.0356,1.842,28.36,7.2175,57.75
9/16/2003,10.2178,1.848,28.9,7.3525,58.42
9/17/2003,10.2311,1.878,28.5,7.2775,57.59
9/18/2003,10.2222,1.85,29.5,7.395,58.49
9/19/2003,10.2178,1.902,29.96,7.2975,58.14
9/22/2003,9.8756,1.886,29.07,7.27,57.07
9/23/2003,10.04,1.978,29.6,7.5475,57.62
9/24/2003,9.8889,1.96,28.46,7.525,56.62
9/25/2003,9.4667,1.98,28.24,7.495,56.89
9/26/2003,9.4311,2.11,28.19,7.3925,56.8
9/29/2003,9.5022,2.08,28.83,7.31,57.23
9/30/2003,9.3111,2.112,27.8,7.2,55.85
10/1/2003,9.7556,2.186,28.52,7.325,57.06
10/2/2003,9.8,2.18,28.5,7.3575,57.06
10/3/2003,10.1778,2.242,29.08,7.555,57.48
10/6/2003,10.2,2.446,29.19,7.51,57.99
10/7/2003,10.1778,2.45,29.14,7.5725,58.9
10/8/2003,9.8578,2.444,28.82,7.4775,58.52
10/9/2003,9.9111,2.478,28.94,7.5525,58.96
10/10/2003,9.9956,2.45,28.91,7.5475,58.42
10/13/2003,10.2222,2.46,28.78,7.5975,58.95
10/14/2003,10.2444,2.4,28.68,7.59,59.33
10/15/2003,10.2133,2.436,29.07,7.5625,59.07
10/16/2003,10.3467,2.416,29.23,7.61,59.39
10/17/2003,10.2178,2.39,28.93,7.515,58.84
10/20/2003,10.16,2.34,29.35,7.5475,59
10/21/2003,10.1333,2.376,29.353,7.4975,58.97
10/22/2003,9.9156,2.338,28.89,7.48,58.24
10/23/2003,9.9156,2.38,28.91,7.505,58.7
10/24/2003,9.88,2.364,26.61,7.57,58.11
10/27/2003,9.8622,2.382,26.91,7.5025,57.79
10/28/2003,9.8622,2.404,27.2,7.75,58.76
10/29/2003,9.9111,2.37,26.74,7.775,58.85
10/30/2003,9.7733,2.426,26.12,7.86,58.8
10/31/2003,9.7333,2.54,26.14,7.9,58.95
11/3/2003,9.8711,2.67,26.68,7.9275,59.04
11/4/2003,10.0089,2.662,26.07,7.8925,58.66
11/5/2003,9.88,2.588,26.1,8.0325,57.92
11/6/2003,9.9244,2.606,26.23,8.13,58.61
11/7/2003,9.76,2.56,26.1,8.1325,58.42
11/10/2003,9.7156,2.53,26.001,8.02,58.12
11/11/2003,9.4622,2.508,25.8,7.9975,58.28
11/12/2003,9.5911,2.53,25.98,8.1475,57.96
11/13/2003,9.7244,2.522,25.69,8.25,55.52
11/14/2003,9.3556,2.568,25.5,8.0168,55
11/17/2003,9.28,2.588,25.15,7.9275,55
11/18/2003,9.1244,2.56,25.15,7.7425,54.72
11/19/2003,9.3111,2.51,25.35,7.675,55.21
11/20/2003,9.4444,2.412,25.1,7.615,55.07
11/21/2003,9.4444,2.544,25.11,7.6275,54.81
11/24/2003,9.7067,2.51,25.73,7.775,56.08
11/25/2003,9.7156,2.572,25.4,7.8775,56.04
11/26/2003,9.6578,2.622,25.45,8.02,55.7
11/28/2003,9.4222,2.66,25.71,8.0425,55.64
12/1/2003,9.6356,2.76,25.84,8.1075,54.5
12/2/2003,9.48,2.836,25.66,8.0125,53.02
12/3/2003,9.4667,2.99,25.67,7.9875,52.69
12/4/2003,9.3644,2.924,26.2,8.0025,53.02
12/5/2003,9.24,2.86,25.98,7.96,53.48
12/8/2003,9.3556,2.964,26.24,8.08,53.4
12/9/2003,9.2844,2.904,26.38,7.915,52.61
12/10/2003,9.3156,2.876,26.59,7.9275,52.95
12/11/2003,9.5156,2.92,26.61,8.0475,52.81
12/12/2003,9.7467,2.956,26.65,7.9325,52.5
12/15/2003,9.5333,2.95,26.74,7.88,50.74
12/16/2003,9.4,3,27.06,8,51.39
12/17/2003,9.5111,3.052,27.04,7.9425,51.9
12/18/2003,9.5067,3.07,27.4,8.0825,52.6
12/19/2003,9.4267,3.07,27.36,8.0225,52.35
12/22/2003,9.2533,3.06,27.18,8,53.07
12/23/2003,9.2933,3.048,27.15,8.02,52.77
12/24/2003,9.3067,3.14,27.04,7.9625,52.44
12/26/2003,9.3511,3.136,27.21,7.985,52.52
12/29/2003,9.1778,3.582,27.46,8.075,52.9
12/30/2003,9.24,3.502,27.52,8.1775,52.78
12/31/2003,8.9467,3.436,27.37,8.29,53.05
1/2/2004,9.0889,3.666,27.45,8.2275,52.3
1/5/2004,9.1911,3.59,28.14,8.3525,52.12
1/6/2004,9.0889,3.53,28.24,8.455,53.34
1/7/2004,9.2222,3.392,28.21,8.42,53.48
1/8/2004,9.5022,3.38,28.16,8.345,53.26
1/9/2004,9.56,3.216,27.66,8.275,52.4
1/12/2004,9.8044,3.298,27.57,8.34,52.51
1/13/2004,9.8222,3.276,27.43,8.2775,52.76
1/14/2004,9.96,3.2,27.7,8.4075,53.14
1/15/2004,9.9911,3.046,27.54,8.485,53.49
1/16/2004,10.0044,3.2,27.81,8.64,53.48
1/20/2004,10.2222,3.3,28.1,8.7075,52.95
1/21/2004,10.5156,3.29,28.3,8.75,53.45
1/22/2004,10.1022,3.204,28.01,8.9325,53.18
1/23/2004,10.3778,3.33,28.48,8.97,54.21
1/26/2004,10.44,3.326,28.8,9.085,54.61
1/27/2004,10.2844,3.33,28.25,8.92,54.43
1/28/2004,9.9867,3.122,27.71,8.865,53.27
1/29/2004,10.5644,3.024,27.91,9.12,54.48
1/30/2004,10.4089,3.002,27.65,9.1525,53.85
2/2/2004,10.5556,3.05,27.4,9.0575,54.69
2/3/2004,10.4533,3.172,27.29,9.1175,55.01
2/4/2004,10.2489,3.184,27.01,9.215,55.39
2/5/2004,10.7778,3.194,26.96,9.19,56.25
2/6/2004,10.7111,3.34,27.08,9.3125,57.58
2/9/2004,10.6889,3.38,26.9,9.2075,57.32
2/10/2004,10.9333,3.42,27.02,9.23,57.53
2/11/2004,11,3.24,27.15,9.3425,57.07
2/12/2004,10.8178,3.288,26.95,9.245,56.98
2/13/2004,10.6978,3.318,26.59,9.175,56.32
2/17/2004,10.7067,3.36,26.99,9.6875,57.52
2/18/2004,10.6667,3.37,26.77,9.495,57.2
2/19/2004,10.5333,3.188,26.46,9.5125,58.38
2/20/2004,10.6889,3.034,26.57,9.4425,59.43
2/23/2004,10.1511,2.894,26.61,9.4475,60.05
2/24/2004,10.4,2.98,26.88,9.715,59.95
2/25/2004,10.6311,3.022,26.7,9.7375,59.88
2/26/2004,10.4444,2.96,26.5,9.3525,59.4
2/27/2004,10.4444,2.98,26.53,9.35,59.56
3/1/2004,10.7511,3.036,26.7,9.4575,60.45
3/2/2004,10.5467,2.984,26.39,9.3475,59.55
3/3/2004,10.5911,2.984,26.37,9.4525,60.36
3/4/2004,10.9689,3,26.37,9.4825,61.05
3/5/2004,11.0178,3.006,26.35,9.505,60.24
3/8/2004,10.9644,3.014,25.83,9.365,60.46
3/9/2004,11.0578,2.992,25.72,9.3825,60.28
3/10/2004,10.8978,2.902,25.37,9.4575,58.76
3/11/2004,11.1156,2.774,25.09,9.4075,57.9
3/12/2004,11.1733,2.876,25.38,9.4,58.48
3/15/2004,11.1333,2.77,25.16,9.255,57.9
3/16/2004,10.9156,2.79,25.18,9.345,57.97
3/17/2004,11.2222,2.92,25.13,9.34,58.35
3/18/2004,11.3511,2.82,24.89,9.265,58.94
3/19/2004,11.1956,2.77,24.63,9.1975,58.6
3/22/2004,10.8889,2.7,24.5,9.3,58.1
3/23/2004,10.7244,2.724,24.15,9.2,58.21
3/24/2004,10.6356,2.708,24.41,9.245,58.58
3/25/2004,10.7822,2.76,25.19,9.3225,59.82
3/26/2004,10.9378,2.83,25.03,9.205,59.41
3/29/2004,10.8222,2.976,25.31,9.4175,60.13
3/30/2004,10.8222,3.052,25.2,9.5075,60
3/31/2004,11.0622,3.19,24.93,9.4675,59.69
4/1/2004,11.1911,3.222,25.08,9.5575,58.35
4/2/2004,11.2667,3.288,25.85,9.825,58.6
4/5/2004,11.2489,3.29,25.951,9.925,58.64
4/6/2004,11.1956,3.2,25.8,9.925,59.02
4/7/2004,11.4044,3.154,25.59,9.8075,57.98
4/8/2004,11.1111,3.206,25.48,9.785,56.69
4/12/2004,11.1733,3.272,25.61,9.8,57.34
4/13/2004,10.8889,3.21,25.45,9.62,56.47
4/14/2004,10.9778,3.196,25.51,9.56,57.42
4/15/2004,10.96,3.13,25.215,9.515,57.79
